,asin,overall,review
3922546,B016XTRBIU,5,"Excellent ink refills!  No problems with them, they work perfectly. Thank you! Perfect Ink at a fraction of the cost"
3922547,B016XTRBIU,5,Good Service.  Cartridges worked fine and show on HP level monitor!  BB Good Cartridges 920
3922548,B016XTRBIU,5,"Great, works as good as HP. Make sure the vents are cleared when removing the yellow tape. It doesn't tear off fully with the tab to expose the little round vent. The cartridge won't work if vent is sealed. I had to figure it out since the red & blue wouldn't print at first until I removed the tape with a razor. NOw works as good as HP cartridges A Great Product"
3922549,B016XTRBIU,5,Items arrived as described and arrived on-time as promised. Five Stars
3922550,B016XTRBIU,1,"i thought it was good but, I only made about 1 dozen copies and the ink was empty (Black) then I went to replace it with another Cartiage same brand) I took off the cap and ink spilt all over me and my Printer. VERY DISAPOINTED! Five Stars"
3922551,B016XTRBIU,5,Me gustaron mucho Five Stars
3922552,B016XTRBIU,5,"Loving itso far, very cheap inexpensive ink Five Stars"
3922553,B016XTRBIU,5,Worked great with my printer. Happy Customer
3922554,B016XTRBIU,5,Perfect! Just what I needed! Five Stars
3922555,B016XTRBIU,5,Great price and worked just great in my HP printer. Five Stars
3922556,B016XTRBIU,5,"They work fine.  We thought they might not work, but the printer accepted them just fine. Cartridges work fine in HP"
3922557,B016XTRBIU,5,"Package arrive the usual Amazon quick. I had the read the other reviews about need to print the alignment and slight leaking. For $10 you basically cannot beat it.

  I only needed to replace the CYAN/PINK in my HP Officejet 6500A Plus. I removed the old cartridges, opened these cartridges, blotted them bottom on paper towels and put them into the machine. I got the expect whine about not being HP ink, did the alignment and they seem to work for good. I will try to update this as I wear these out and install the others. Worked for my Officejet 6500A Plus"
3922558,B016XTRBIU,2,"I'm not going to complain because this ink is so cheap.  However, beware when you open them!  Take measures (lots of paper towels) to keep ink from going everywhere. So far they work just fine after clean up. BEWARE"
3922559,B016XTRBIU,5,"Was a little leary buying these for the price compared to the HP cartridges, but they have worked fantastic so far! Came in 2 days and have been printing pictures for a week now and they look fantastic! My HP printer brings up a warning that they are not the correct brand, but I just click OK and it prints everything without problems. Highly recommend, saved me $50!
So to update, I printed 50 save the dates and 50 wedding invites both with lots of color and details and they looked professionally done and beautiful! The cartridges lasted through all of that and then ran out of black after I printed 15 coloring book pages for my kiddos! Highly recommend, currently ordering more! Great!"
3922560,B016XTRBIU,5,"Works great, just like the manufactured HP cartridge. I could see purchasing the HP one if you wanted to ensure high quality prints. But all I need to print is receipts, invoices and etc in black and white. So this is perfect for what I need. Works great, just like the manufactured HP cartridge"
3922561,B016XTRBIU,4,Remember to follow the instruction. The instructions are simple. Four Stars
3922562,B016XTRBIU,5,Order arrived quickly after being placed. I've only used the black ink so far but am impressed. Wish I had known about them sooner could have saved a lot of money. Order arrived quickly after being placed. I've only used ...
3922563,B016XTRBIU,5,"Bought on a whim to replace ink for a HP OfficeJet 7000 E809a and couldn't be happier with the quality and value of this product. I followed the provided instructions and had no issues with ink spills while replacing the stock ink cartridges. Saved a lot of cash by going this route and have already made another order for backup ink. Thanks to Jessica and the MIROO crew, I will definitely be ordering this product again! Worth every penny!!!"
3922564,B016XTRBIU,5,I will order this again!!  Love the ink & price! Love the ink & price
3922565,B016XTRBIU,5,Good Five Stars
3922566,B016XTRBIU,4,"Took a bit of messing around with the cartridges to get them to work. One of the colors was showing as defective and eventually after removing and reinstalling several times they now work flawlessly. Five stars for price, minus one star for the difficulty.
Absolutely worth the value!!! Took a bit of messing around with the cartridges to ..."
3922567,B016XTRBIU,5,The ink is fine...the printer is not. Good value
3922568,B016XTRBIU,5,"great price, works great & arrived when stated Five Stars"
3922569,B016XTRBIU,5,Great product & better price!! Five Stars
3922570,B016XTRBIU,4,Great ink.. will reorder when I need more ink.. Four Stars
3922571,B016XTRBIU,2,"Not happy at this time as the black cartage went dry after only two day and five copies.  the rest of the cartages seem to be ok.
Would like for the supplier to send me some new black cartages to replace the bad one.  Photo attached. Not happy at this time as the black cartage went dry ..."
3922572,B016XTRBIU,5,"You will save so much money.

My HP printer does say its not HP ink but it still works. All the colors come out great. It feels like the actual HP ink. I don't think i'll need to buy ink for a very long time. They come in clear ish packaging so you can actually see the ink left inside. My printer does take the ink. Easy to use and install"
3922573,B016XTRBIU,1,"The black cartridge did not even fit, and my HP Deskjet 6500 is giving me an error ""Ink System Failure."" I purchased these to have on hand, so now when I need them, they do not work and are not eligible for return. Horrible Product"
3922574,B016XTRBIU,5,"Ink seems quality, did not leak like others mentioned and I saved a grip. I have only printed a little bit since installing the new cartridges,however ink prints just like the more expensive brand.mi will buy again. did not leak like others mentioned and I saved a grip"
3922575,B016XTRBIU,5,"This is my review from my first purchase.  I Immediately bought more, this larger assortment for just $1 more.  Here is my initial review....
Awesome product!!! In my initial feedback I said I would be purchasing more, and I did, for myself and my mother.  Ok, so I have been refilling cartridges at a local retail place, and that saved me money over genuine HP, but this.....even better!  In my case, the last couple of times I had had my color cartridges refilled I had trouble with them, thus I had been without color ink for a year, because I just could not see spending the money, like $50, to have it fail.  Then I saw MIROO on Amazon and thought for the price how could I go wrong.  I AM SO GLAD THAT I GAVE IT A TRY! For the price of getting one cartridge refilled, MIROO gave me a full set of black and color! I figured if just the black worked I could try and get my color working again after a year at no risk.  I put the cartridges in and IT PRINTED PERFECTLY FIRST TRY!!!  The next day I purchased another full set, this time the double black and full set of color for just $1 more. Really?  AWESOME!  Then a few days later I bought my mother ink for her printer 564XL and it worked wonderfully for her as well.  So you may ask ""Are they full?""  They are clear and they look full to me.  And besides, for in my case, 8% of genuine HP cost, how could they not be full enough to make it worth while.  But again they look filled up to me.  I am going to be printing way more freely with color now that MIROO has my back.  I rarely review.  Only when I am really impressed or not, do I take the time to give a review.  And in this case I AM VERY IMPRESSED with the quality and the price! I have now purchased 5 times and still loving it!  Great Product!"
