,asin,overall,review
1399813,B001DKMZ3G,5,Terrific pencils for an affordable price. They blend nicely and the colors are strong. Rarely a broken one either. Good pencils
1399814,B001DKMZ3G,5,Great colors! Five Stars
1399816,B001DKMZ3G,4,Excellent Four Stars
1399817,B001DKMZ3G,4,"A great array of colors to choose from at a great price! Exactly what I was looking for to use in my adult coloring books. The only complaint that I would see is that although 50 colors to choose from, the basic primary colors are not included. A great array of colors to choose from at a great ..."
1399818,B001DKMZ3G,4,"I don't have much experience with art materials yet, but these are definitely better than something like RoseArt and the like. I'm doing coloring pages as a stepping stone to more involved things later on, and I really like that these can produce a variety of effects. I was able to layer and blend them to make gradations without too much trouble.
 Plenty of pictures and examples already posted so no real point in that. I'm sure the ""serious"" brands like Prismacolor are much better but for the price I wasn't disappointed at all. quite happy with them"
1399819,B001DKMZ3G,5,"Super quick shipping, product is exactly how it's pictured. Five Stars"
1399820,B001DKMZ3G,4,"Im happy I purchased this colored pencil, my son like it so much. Four Stars"
1399821,B001DKMZ3G,5,"These are good pencils the colors are bright and just a little different shades than most other brands. Easy to use, they color smoothly, the leads are not waxy and they have very strong leads and don't break easily. A good choice for colorers"
1399822,B001DKMZ3G,5,My kids(ages 7.5 & 5.5yo) used them to draw as soon as I received & opened it.  They loved them.  I'm very satisfied with this purchase! Fast delivery too. My kids loved them!
1399823,B001DKMZ3G,5,Love my colored pencils! Five Stars
1399825,B001DKMZ3G,2,"These pencils are fine, but the color on the page differs vastly from the color on the pencil. Two Stars"
1399826,B001DKMZ3G,5,Great colors and the strength of the pencils are wonderful. They don't fall apart or constantly lose the lead after sharpening like a lot of pencils do. Great colors and the strength of the pencils are wonderful
1399827,B001DKMZ3G,5,Beautiful colors. Five Stars
1399828,B001DKMZ3G,5,"very smooth.  like coloring with silk,  Will definitely be getting more. silk in a pencil"
1399829,B001DKMZ3G,5,"great colors,  I really like them Sargent Colored Pencils"
1399830,B001DKMZ3G,5,Really love these. I am using them for an adult coloring book and for 50 colors you can't beat this price!  The colors blend well when coloring and there are many different hues of each color. Can't beat the price!
1399831,B001DKMZ3G,1,"I wish I had looked at the reviews about these pencils before buying them. What all of the other 1 star reviews are saying here +++. The leads are hard and break easily in the sharpener. The colors are not all that different, pastels with many of them being almost exactly the same. No bright colors at all. Really quite poor selection for coloring. The leads are hard and break easily in the sharpener"
1399833,B001DKMZ3G,4,Nice assortment of colors. Four Stars
1399834,B001DKMZ3G,1,"I am an artist. I loathe Crayola products. But at least Crayola gets the colors right.

I wanted something for my 5 year old stepson to start blending with, Sargents crayons are pretty good, so I thought these would be great.

They are not.

Color on pencil does not match color of lead.
Name of color on pencil does not not match lead.
A very strong, really big for his age, 5 year old boy could not color hard enough to get a decent dark color.
A very smart 5 year old made his own color chart, he was so frustrated he couldn't get the right color with the so called right pencil.
They leave a lined unfilled look.

Sure they are strong enough for kids. Bright pretty colors. When your younger child is even using, they learning colors, it should not be a product that will teach them wrong ones. Sargents crayons are pretty good, so I thought these would be great"
1399835,B001DKMZ3G,5,Works perfectly with the adult coloring book. Five Stars
1399836,B001DKMZ3G,5,ty ty
1399837,B001DKMZ3G,5,"I am not an artist, but it is great for what I want it for - adult coloring books. They sharpen nicely, and I haven't had any issues with breaking or anything. but it is great for what I want it for - adult coloring ..."
1399838,B001DKMZ3G,5,"For the price, these are pretty great colored pencils! No Prismacolor, but I like them better than Crayola. :) these are pretty great colored pencils"
1399839,B001DKMZ3G,4,Good quality! Four Stars
1399840,B001DKMZ3G,5,nice set for a good price Five Stars
1399842,B001DKMZ3G,1,"I have been trying out lots of brands of coloring pencils, and this rates as one of, if not the absolute lowest set on my list.  they are scratchy, dull, and require lots of layers and hard pressure to build up any kind of color on the pages. Even with much work the colors are poor and dull, not sharp and vibrant. I will show a comparison of two photos of these compared with another brand.  Even Crayola Brand pencils are far superior to my hand. Save your money for something better."
1399843,B001DKMZ3G,4,will buy these again.. will buy these again.
1399844,B001DKMZ3G,4,Nice set.  Better quality than others I've had. Nice set. Better quality than others I've had
1399845,B001DKMZ3G,5,"They arrived today and I'm in love! They appear to be sturdy, good quality, vibrant colors and plenty of them.  I colored with some of them this evening and am quite happy with the purchase. Perfect"
1399847,B001DKMZ3G,5,Amazing color pencils. So many options and they are beautiful Five Stars
1399848,B001DKMZ3G,2,"There are 10 shades of green and even 2 shades of white (who really uses white?) but there is no RED.  There's one that's labeled ""cherry red"", but it's basically identical to ""burnt orange.""  The reddest one is called ""orange red"".  And then there's a ""rose"" which is pink. And that's it.  Very disappointed. Where's the red?"
1399849,B001DKMZ3G,5,My grandmother loves these! Happy Grandmother!
1399850,B001DKMZ3G,4,Great variety of colors to use! Sargent Colored Pencils
1399851,B001DKMZ3G,5,Great product. Love the abundance of colors Five Stars
1399852,B001DKMZ3G,5,Perfect set for adult coloring. Five Stars
1399853,B001DKMZ3G,4,"I use these for the nice adult coloring books and u am very pleased with them. They color smoothly and have been durable so far. They sharpen nicely. If you chose your color a appropriately, you can shade nicely. I do advise putting lighter shade down first then darker shade over to completely cover areas where you want heavier coverage but I do this with any colored pencil set I have ever used. Nice range of colors. Find these creamy smooth. Great for the price. Good set of colored pencils"
1399854,B001DKMZ3G,4,Really good pencils for the money. Four Stars
1399855,B001DKMZ3G,5,great assortment Five Stars
1399856,B001DKMZ3G,5,"Bright colors, good variety. Arrived quickly. good variety. Arrived quickly"
1399857,B001DKMZ3G,5,Wish they come in a much larger set! Five Stars
1399858,B001DKMZ3G,5,"These pencils work very well for my latest adult coloring projects. They are very easy to work with and the color selection in great!
They are a good value for the price. Sargent Art Colored Pencils"
